년,월,일,요일,주중_주말,관람객수(명),코로나 구분,,전시명,전시시작일,전시종료일,관람객 수(명),가격(원)
2025,1,26,일,주말,23852,Post-코로나,,,,,,
2025,1,27,월,평일,24258,Post-코로나,,,,,,
2025,1,28,화,평일,24826,Post-코로나,,,,,,
2025,1,29,수,평일,0,Post-코로나,,,,,,
2025,1,30,목,평일,25686,Post-코로나,,,,,,
2025,1,31,금,평일,21591,Post-코로나,,,,,,
2025,2,1,토,주말,24907,Post-코로나,,,,,,
2025,2,2,일,주말,20820,Post-코로나,,,,,,
2025,2,3,월,평일,11556,Post-코로나,,,,,,
2025,2,4,화,평일,12928,Post-코로나,,,,,,
2025,2,5,수,평일,13502,Post-코로나,,,,,,
2025,2,6,목,평일,13230,Post-코로나,,,,,,
2025,2,7,금,평일,12951,Post-코로나,,,,,,
2025,2,8,토,주말,26940,Post-코로나,,,,,,
2025,2,9,일,주말,24209,Post-코로나,,,,,,
2025,2,10,월,평일,12237,Post-코로나,,,,,,
2025,2,11,화,평일,14714,Post-코로나,,,,,,
2025,2,12,수,평일,14536,Post-코로나,,,,,,
2025,2,13,목,평일,14495,Post-코로나,,,,,,
2025,2,14,금,평일,16024,Post-코로나,,,,,,
2025,2,15,토,주말,29494,Post-코로나,,,,,,
2025,2,16,일,주말,26058,Post-코로나,,,,,,
2025,2,17,월,평일,15411,Post-코로나,,,,,,
2025,2,18,화,평일,16939,Post-코로나,,,,,,
2025,2,19,수,평일,19727,Post-코로나,,,,,,
2025,2,20,목,평일,16729,Post-코로나,,,,,,
2025,2,21,금,평일,19809,Post-코로나,,,,,,
2025,2,22,토,주말,30774,Post-코로나,,,,,,
2025,2,23,일,주말,28619,Post-코로나,,,,,,
2025,2,24,월,평일,19045,Post-코로나,,,,,,
2025,2,25,화,평일,18560,Post-코로나,,,,,,
2025,2,26,수,평일,24344,Post-코로나,,,,,,
2025,2,27,목,평일,21030,Post-코로나,,,,,,
2025,2,28,금,평일,23773,Post-코로나,,,,,,
2025,3,1,토,주말,32507,Post-코로나,,,,,,
2025,3,2,일,주말,30143,Post-코로나,,,,,,
2025,3,3,월,평일,25954,Post-코로나,,,,,,
2025,3,4,화,평일,6607,Post-코로나,,,,,,
2025,3,5,수,평일,4764,Post-코로나,,,,,,
2025,3,6,목,평일,4335,Post-코로나,,,,,,
2025,3,7,금,평일,6120,Post-코로나,,,,,,
2025,3,8,토,주말,15893,Post-코로나,,,,,,
2025,3,9,일,주말,15342,Post-코로나,,,,,,
2025,3,10,월,평일,6002,Post-코로나,,,,,,
2025,3,11,화,평일,6894,Post-코로나,,,,,,
2025,3,12,수,평일,4753,Post-코로나,,,,,,
2025,3,13,목,평일,5909,Post-코로나,,,,,,
2025,3,14,금,평일,5850,Post-코로나,,,,,,
2025,3,15,토,주말,15147,Post-코로나,,,,,,
2025,3,16,일,주말,15110,Post-코로나,,,,,,
2025,3,17,월,평일,5717,Post-코로나,,,,,,
2025,3,18,화,평일,6515,Post-코로나,,,,,,
2025,3,19,수,평일,5359,Post-코로나,,,,,,
2025,3,20,목,평일,5405,Post-코로나,,,,,,
2025,3,21,금,평일,6629,Post-코로나,,,,,,
2025,3,22,토,주말,16322,Post-코로나,,,,,,
2025,3,23,일,주말,16491,Post-코로나,,,,,,
2025,3,24,월,평일,6430,Post-코로나,,,,,,
2025,3,25,화,평일,6554,Post-코로나,,,,,,
2025,3,26,수,평일,6783,Post-코로나,,,,,,
2025,3,27,목,평일,7612,Post-코로나,,,,,,
2025,3,28,금,평일,7886,Post-코로나,,,,,,
2025,3,29,토,주말,17211,Post-코로나,,,,,,
2025,3,30,일,주말,18448,Post-코로나,,,,,,
2025,3,31,월,평일,6779,Post-코로나,,,,,,
2025,4,1,화,평일,7320,Post-코로나,,,,,,
2025,4,2,수,평일,8263,Post-코로나,,,,,,
2025,4,3,목,평일,7855,Post-코로나,,,,,,
2025,4,4,금,평일,7449,Post-코로나,,,,,,
2025,4,5,토,주말,23251,Post-코로나,,,,,,
2025,4,6,일,주말,16255,Post-코로나,,,,,,
2025,4,7,월,평일,42,Post-코로나,,,,,,
2025,4,8,화,평일,7889,Post-코로나,,,,,,
2025,4,9,수,평일,6843,Post-코로나,,,,,,
2025,4,10,목,평일,7144,Post-코로나,,,,,,
2025,4,11,금,평일,8528,Post-코로나,,,,,,
2025,4,12,토,주말,20604,Post-코로나,,,,,,
2025,4,13,일,주말,20842,Post-코로나,,,,,,
2025,4,14,월,평일,12908,Post-코로나,,,,,,
2025,4,15,화,평일,8684,Post-코로나,,,,,,
2025,4,16,수,평일,8585,Post-코로나,,,,,,
2025,4,17,목,평일,8964,Post-코로나,,,,,,
2025,4,18,금,평일,9277,Post-코로나,,,,,,
2025,4,19,토,주말,24280,Post-코로나,,,,,,
2025,4,20,일,주말,18847,Post-코로나,,,,,,
2025,4,21,월,평일,7267,Post-코로나,,,,,,
2025,4,22,화,평일,12966,Post-코로나,,,,,,
2025,4,23,수,평일,8895,Post-코로나,,,,,,
2025,4,24,목,평일,8537,Post-코로나,,,,,,
2025,4,25,금,평일,9575,Post-코로나,,,,,,
2025,4,26,토,주말,20386,Post-코로나,,,,,,
2025,4,27,일,주말,18193,Post-코로나,,,,,,
2025,4,28,월,평일,7869,Post-코로나,,,,,,
2025,4,29,화,평일,9449,Post-코로나,,,,,,
2025,4,30,수,평일,11147,Post-코로나,,,,,,
2025,5,1,목,평일,24778,Post-코로나,,,,,,
2025,5,2,금,평일,18055,Post-코로나,,,,,,
2025,5,3,토,주말,31482,Post-코로나,,,,,,
2025,5,4,일,주말,27818,Post-코로나,,,,,,
2025,5,5,월,평일,29833,Post-코로나,,,,,,
2025,5,6,화,평일,21253,Post-코로나,,,,,,
2025,5,7,수,평일,8332,Post-코로나,,,,,,
2025,5,8,목,평일,8432,Post-코로나,,,,,,
2025,5,9,금,평일,12689,Post-코로나,,,,,,
2025,5,10,토,주말,24332,Post-코로나,,,,,,
2025,5,11,일,주말,19809,Post-코로나,,,,,,
2025,5,12,월,평일,8064,Post-코로나,,,,,,
2025,5,13,화,평일,9986,Post-코로나,,,,,,
2025,5,14,수,평일,10149,Post-코로나,,,,,,
2025,5,15,목,평일,9766,Post-코로나,,,,,,
2025,5,16,금,평일,12433,Post-코로나,,,,,,
2025,5,17,토,주말,23031,Post-코로나,,,,,,
2025,5,18,일,주말,19433,Post-코로나,,,,,,
2025,5,19,월,평일,7927,Post-코로나,,,,,,
2025,5,20,화,평일,9652,Post-코로나,,,,,,
2025,5,21,수,평일,10554,Post-코로나,,,,,,
2025,5,22,목,평일,9501,Post-코로나,,,,,,
2025,5,23,금,평일,10391,Post-코로나,,,,,,
2025,5,24,토,주말,22160,Post-코로나,,,,,,
2025,5,25,일,주말,19633,Post-코로나,,,,,,
2025,5,26,월,평일,12507,Post-코로나,,,,,,
2025,5,27,화,평일,8941,Post-코로나,,,,,,
2025,5,28,수,평일,12051,Post-코로나,,,,,,
2025,5,29,목,평일,9080,Post-코로나,,,,,,
2025,5,30,금,평일,10559,Post-코로나,,,,,,
2025,5,31,토,주말,32753,Post-코로나,,,,,,
2025,6,1,일,주말,20688,Post-코로나,,,,,,
2025,6,2,월,평일,9128,Post-코로나,,,,,,
2025,6,3,화,평일,15710,Post-코로나,,,,,,
2025,6,4,수,평일,7697,Post-코로나,,,,,,
2025,6,5,목,평일,8950,Post-코로나,,,,,,
2025,6,6,금,평일,24671,Post-코로나,,,,,,
2025,6,7,토,주말,27269,Post-코로나,,,,,,
2025,6,8,일,주말,20576,Post-코로나,,,,,,
2025,6,9,월,평일,9144,Post-코로나,,,,,,
2025,6,10,화,평일,10591,Post-코로나,,,,,,
2025,6,11,수,평일,11875,Post-코로나,,,,,,
2025,6,12,목,평일,12174,Post-코로나,,,,,,
2025,6,13,금,평일,12144,Post-코로나,,,,,,
2025,6,14,토,주말,23949,Post-코로나,,,,,,
2025,6,15,일,주말,23463,Post-코로나,,,,,,
2025,6,16,월,평일,10829,Post-코로나,,,,,,
2025,6,17,화,평일,9353,Post-코로나,,,,,,
2025,6,18,수,평일,10868,Post-코로나,,,,,,
2025,6,19,목,평일,10443,Post-코로나,,,,,,
2025,6,20,금,평일,13666,Post-코로나,,,,,,
2025,6,21,토,주말,27263,Post-코로나,,,,,,
2025,6,22,일,주말,24662,Post-코로나,,,,,,
2025,6,23,월,평일,10258,Post-코로나,,,,,,
2025,6,24,화,평일,9839,Post-코로나,,,,,,
2025,6,25,수,평일,12094,Post-코로나,,,,,,
2025,6,26,목,평일,9495,Post-코로나,,,,,,
2025,6,27,금,평일,14549,Post-코로나,,,,,,
2025,6,28,토,주말,28529,Post-코로나,,,,,,
2025,6,29,일,주말,25106,Post-코로나,,,,,,
2025,6,30,월,평일,19748,Post-코로나,,,,,,
2025,7,1,화,평일,12266,Post-코로나,,,,,,
2025,7,2,수,평일,11950,Post-코로나,,,,,,
2025,7,3,목,평일,12284,Post-코로나,,,,,,
2025,7,4,금,평일,12774,Post-코로나,,,,,,
2025,7,5,토,주말,33273,Post-코로나,,,,,,
2025,7,6,일,주말,27040,Post-코로나,,,,,,
2025,7,7,월,평일,12531,Post-코로나,,,,,,
2025,7,8,화,평일,14808,Post-코로나,,,,,,
2025,7,9,수,평일,16352,Post-코로나,,,,,,
2025,7,10,목,평일,14609,Post-코로나,,,,,,
2025,7,11,금,평일,17362,Post-코로나,,,,,,
2025,7,12,토,주말,36464,Post-코로나,,,,,,
2025,7,13,일,주말,30255,Post-코로나,,,,,,
2025,7,14,월,평일,15332,Post-코로나,,,,,,
2025,7,15,화,평일,17140,Post-코로나,,,,,,
2025,7,16,수,평일,17605,Post-코로나,,,,,,
2025,7,17,목,평일,14944,Post-코로나,,,,,,
2025,7,18,금,평일,16944,Post-코로나,,,,,,
2025,7,19,토,주말,36481,Post-코로나,,,,,,
2025,7,20,일,주말,32441,Post-코로나,,,,,,
2025,7,21,월,평일,17717,Post-코로나,,,,,,
2025,7,22,화,평일,19760,Post-코로나,,,,,,
2025,7,23,수,평일,21375,Post-코로나,,,,,,
2025,7,24,목,평일,23445,Post-코로나,,,,,,
2025,7,25,금,평일,27129,Post-코로나,,,,,,
2025,7,26,토,주말,40955,Post-코로나,,,,,,
2025,7,27,일,주말,31548,Post-코로나,,,,,,
2025,7,28,월,평일,33546,Post-코로나,,,,,,
2025,7,29,화,평일,36649,Post-코로나,,,,,,
2025,7,30,수,평일,43053,Post-코로나,,,,,,
2025,7,31,목,평일,49647,Post-코로나,,,,,,
